GEOID,median_household_income,share_bach_plus,share_mgmt_prof,vot_personal,vot_business,biz_share_pi,vot_mixed
36081100801,142717.0,0.22357463164638053,0.25624599615631005,29.32630928405163,52.91842401535573,0.1869174752917166,33.736087806419505
36081100803,48320.0,0.12762036397143514,0.19096982262151577,17.064085530765258,30.791618024788708,0.1516906074064926,19.14642327297604
36081100804,99318.0,0.21756601607347875,0.2060849598163031,24.464341991031485,44.145153425157375,0.159847625690415,27.61027297043728
36081101002,52716.0,0.2395781842148624,0.16262975778546712,17.823409328498453,32.16179448662012,0.13639663924357592,19.779116876246217
36081101003,70299.0,0.2030888030888031,0.19665379665379665,20.58231071362943,37.14014726537601,0.15475801456986554,23.144768623950082
36081101004,42361.0,0.13030021665119157,0.24295883627359952,15.977273088644003,28.83049836665929,0.17974694122987245,18.287601017305725
36081101700,109963.0,0.2809164650633272,0.22641240927849723,25.742033213740836,46.450707977867545,0.17081751466937897,29.27943756904545
36081102900,100161.0,0.35080645161290325,0.2658410138248848,24.567947896729677,44.33210709856808,0.19209551195446778,28.36455417695643
36081103201,53469.0,0.04994340690435767,0.15718732314657613,17.95025354761012,32.39068098255905,0.13345958096309957,19.87746694200645
36081103202,81060.0,0.17315102548166564,0.19701678060907396,22.101556309636017,39.88157926263929,0.15495390209121657,24.85664024547527
36081103300,101816.0,0.26441569831177375,0.25674194255645694,24.77008928457385,44.696865021884655,0.1871851171795612,28.500085135973208
36081103900,74272.0,0.20119940029985006,0.2262368815592204,21.155929731244292,38.17522515749668,0.17072278957379927,24.061511322994704
36081104700,77454.0,0.259061534138803,0.23531890980612533,21.604363810973815,38.98441067566784,0.17562398693048958,24.656716934390136
36081105900,99740.0,0.3070414847161572,0.2336244541484716,24.51626112449782,44.23883990621674,0.17470955885731648,27.961984162980606
36081107201,112949.0,0.30822212656048215,0.2668962548428756,26.089199368781504,47.07715863752193,0.19266498215951916,30.132844166858092
36081108500,67226.0,0.2932031814895155,0.2650036153289949,20.12742384239385,36.31931788320231,0.1916436024048635,23.23049674613222
36081109300,139605.0,0.3190930003286231,0.2744002628984555,29.00481120502542,52.33829061018553,0.19671458687850085,33.5948469666495
36081109700,131142.0,0.3407008086253369,0.24366576819407007,28.11191673372801,50.72708997203434,0.18012844333114053,32.1855526848082
36081109900,93456.0,0.3274515475846109,0.3011281457911484,23.731388599107817,42.82256155034539,0.21113852671024913,27.762270729202676
36081111300,138173.0,0.3004024881083059,0.21551408708379072,28.855669159243327,52.06916837114857,0.16493613812210184,32.68441407155543
36081112300,100929.0,0.344275420336269,0.29383506805444354,24.661957308110008,44.50174419284655,0.20720275241473796,28.77281575794924
36081112900,100201.0,0.34775010921799915,0.18872870249017037,24.572853098463025,44.340958384377416,0.15048116698578937,27.547580650985374
36081113300,118412.0,0.4581560283687943,0.2765957446808511,26.71267711467105,48.202205072842176,0.19789939815809648,30.965441764294702
36081113900,87850.0,0.2913770913770914,0.26640926640926643,23.008612998175014,41.518335186651,0.19240217451802594,26.569923796962346
36081114100,126429.0,0.4229848363926576,0.26536312849162014,27.60214976106088,49.80723113308751,0.19183761688207618,31.86191965414305
36081114700,98188.0,0.32575356953992596,0.20729772607086197,24.324771170279128,43.89330216759865,0.16050210579106355,27.46556160258661
36081115100,121719.0,0.4883720930232558,0.2843551797040169,27.08312313666346,48.87066353710781,0.2020868463129633,31.48609846510554
36081115500,89118.0,0.24338624338624337,0.24723424723424722,23.17406774366877,41.816893191089456,0.18205420479803325,26.56807250568748
36081115700,62255.0,0.33150015276504735,0.29514207149404215,19.368976632027415,34.95072319633997,0.20790808845082975,22.608547774938923
36081115900,63132.0,0.34675324675324676,0.2677922077922078,19.504927051521847,35.196041551070145,0.1931484911409499,22.535642141429484
36081116100,42750.0,0.24190005491488192,0.2215815485996705,16.05046489193361,28.96257072678523,0.16821049771832802,18.22241664100573
36081116301,41154.0,0.18144611186903137,0.23601637107776263,15.748006417087577,28.41679370234239,0.1760003781118436,17.977717769510942
36081116302,61359.0,0.1971356360572873,0.20893007582139847,19.229088268202034,34.69829894206289,0.1613830178588332,21.725556170643777
36081116700,55216.0,0.17953861584754263,0.19759277833500502,18.241142137484992,32.915580505070686,0.1552647443893293,20.51956505968515
36081117100,76658.0,0.30572228891556624,0.24009603841536614,21.493062354786606,38.78357061785516,0.17820200689207255,24.574265627449385
36081117500,87938.0,0.2978723404255319,0.21144987935950865,23.020134063307957,41.53912459468419,0.16274285225976376,26.033967403355682
36081118100,98056.0,0.32432432432432434,0.2811850311850312,24.308415049054886,43.863788049411895,0.20037604745623616,28.226843397398824
36081118500,60536.0,0.19247787610619468,0.2782079646017699,19.099694332505347,34.46481156088954,0.19876944698419474,22.153810186838594
36081118700,67443.0,0.1985674492638281,0.2825308396339037,20.159882504565985,36.377888541758736,0.20110232496087543,23.421361224874964
36081118900,54135.0,0.3109919571045576,0.4380697050938338,18.06170010551183,32.5917828719571,0.2850402577144555,22.20335864187176
36081119300,50966.0,0.16882034180908712,0.19966652771988327,17.525072827783013,31.62345543784309,0.15638386169741159,19.72983234403184
36081119500,104706.0,0.2128463476070529,0.22229219143576825,25.119173226663452,45.32677626934243,0.16859400244823458,28.526053903513823
36081119900,120625.0,0.2092130518234165,0.2827895073576456,26.96113801856238,48.6505451396405,0.2012419172996569,31.325955892700975
36081120100,84167.0,0.2593059936908517,0.2586750788643533,22.52114570353646,40.6387154315211,0.18822835138945404,25.93138598461849
36081120300,58646.0,0.25748502994011974,0.3040585495675316,18.799173431969315,33.922530829754685,0.21271994518334614,22.016213188614373
36081120500,31250.0,0.22073079791200598,0.2412378821774795,13.722857933355556,24.762475488680696,0.17881821303859385,15.696942617228288
36081120701,106705.0,0.27746870653685674,0.3327538247566064,25.357821565811808,45.75740986456544,0.22820560577398835,30.013121971068845
36081121500,89858.0,0.24055712936732768,0.26109537299339,23.270082903144367,41.99014959617671,0.18953448465232847,26.81818109646547
36081122300,94397.0,0.22146050670640835,0.2786885245901639,23.85056396026267,43.037609827736546,0.19902878545802632,27.669338395793435
36081122702,26694.0,0.16189047261815454,0.1980495123780945,12.683128265544251,22.886315250116162,0.1555112249797705,14.269838372212678
36081122703,71465.0,0.18947933440687065,0.2290660225442834,20.75230088130196,37.446889299779514,0.1722495606805089,23.62793640212663
36081122704,84904.0,0.3062089425725789,0.20915448188175462,22.619532884551678,40.81625207659325,0.16150412058610314,25.558378015214615
36081124100,93417.0,0.35769628099173556,0.2577479338842975,23.72643642518194,42.813625504657914,0.18772800935109196,27.309636435179865
36081124700,120685.0,0.34657236126224156,0.24483133841131666,26.967842545693177,48.662643252843,0.18075745367029605,30.889339479402118
36081125700,82031.0,0.2586496472959355,0.3261672824991602,22.233537097038617,40.1197345382317,0.22465111963671763,26.251691378246036
36081126500,138424.0,0.3179460580912863,0.37863070539419086,28.881866342138185,52.11644038274097,0.25296347262941826,34.7593648765144
36081126700,117743.0,0.19968588736818488,0.20484630917657617,26.637110052313254,48.06584663071051,0.1591791768509874,30.048118701819178
36081127700,121577.0,0.5348133198789102,0.24924318869828457,27.067320649831526,48.842148435170856,0.18313834793496314,31.055126637006907
36081129102,144154.0,0.4490968801313629,0.24794745484400657,29.473581006184027,53.18417131283486,0.18243909363086808,33.799319611182256
36081129103,76705.0,0.3652556095304187,0.22183668748554244,21.499650180848366,38.795458147564375,0.16834818568835286,24.41136807205917
36081129104,109891.0,0.4182397088924267,0.27132135546963837,25.733604333659542,46.435498322748785,0.19505302708796007,29.771571422685447
36081130100,91389.0,0.36828022378983216,0.16565312576015567,23.467483385477596,42.346352701169074,0.13802822667349784,26.073300238723206
36081133300,134083.0,0.5049986490137801,0.339908132937044,28.425388932005006,51.29274092199786,0.23206649184366762,33.73213508607696
36081133900,141563.0,0.3691860465116279,0.23328488372093023,29.20750335668589,52.70404236988571,0.17452630665454522,33.308267529824086
36081134100,64324.0,0.30158730158730157,0.3399778516057586,19.68820297648652,35.52675732628573,0.2321041161436066,23.364396634839142
36081134701,89671.0,0.406198347107438,0.26673553719008264,23.245857059040333,41.94643480486049,0.1925782494480997,26.847181584998474
36081134702,86058.0,0.3808440215142739,0.2511377741001241,22.772734394629694,41.092699494220064,0.18416077780537066,26.1465534167375
36081136700,95803.0,0.35382492718074504,0.19254944044151465,24.02752904548446,43.356937886544586,0.15254306221873104,26.976096260977585
