origin_vert,dest_vert,hour,origin_coord,dest_coord,tnc_time_min,tnc_cost,tnc_buffer_time,tnc_buffer_cost,tnc_buffer_distance_mi,flight_time_min,uam_total_cost,uam_total_time,tnc_avg_time,utility_uam,utility_tnc,Puam,Ptnc
LAX,ANH,9,"(33.94417072663332, -118.40248449470265)","(33.81655430566873, -117.98560900781973)",39.86666666666667,77,16.4,9.61234681951778,3.8449387278071123,15,96.61234681951778,43.9,52,-11.85623468195178,-10.3,0.1741876097518828,0.8258123902481171
LAX,UVS,5,"(33.94417072663332, -118.40248449470265)","(34.15256697871842, -118.28946445642818)",37.78333333333333,57,12.3,9.715367637229068,3.8861470548916275,10,51.715367637229065,34.8,45,-6.911536763722907,-7.95,0.7385533776663529,0.26144662233364707
LAX,ANH,12,"(33.94417072663332, -118.40248449470265)","(33.865070607659305, -117.88630917279892)",42.916666666666664,77,18.333333333333332,10.247101992000529,4.098840796800212,15,97.24710199200052,45.83333333333333,52,-12.01637686586672,-10.3,0.15233843507342243,0.8476615649265776
LAX,ANH,9,"(33.94417072663332, -118.40248449470265)","(33.78606105268738, -117.93388491666977)",40.983333333333334,77,9.933333333333334,4.990819066882489,1.9963276267529955,15,91.9908190668825,37.43333333333334,52,-11.070748573354916,-10.3,0.31631719706495426,0.6836828029350458
LAX,UVS,8,"(33.94417072663332, -118.40248449470265)","(34.11300701595676, -118.28516713627994)",37.983333333333334,57,17.233333333333334,10.938753514411397,4.375501405764559,10,52.938753514411395,39.733333333333334,45,-7.280542018107807,-7.95,0.661381781658754,0.3386182183412459
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.794187807673865, -117.98016140528696)",38.93333333333333,77,15.45,9.33300737350496,3.733202949401984,15,96.33300737350496,42.95,52,-11.780800737350496,-10.3,0.1853065031114122,0.8146934968885877
LAX,WDHL,14,"(33.94417072663332, -118.40248449470265)","(34.12537062361004, -118.6727299897706)",49.28333333333333,78,14.683333333333334,12.464918354444091,4.985967341777636,15,72.4649183544441,42.18333333333334,48,-9.355658502111076,-10.200000000000001,0.6993787970275739,0.30062120297242595
LAX,WDHL,12,"(33.94417072663332, -118.40248449470265)","(34.19851722269319, -118.59106813980951)",42.13333333333333,78,9.316666666666666,5.149962635392155,2.0599850541568623,15,65.14996263539216,36.81666666666666,48,-8.35582959687255,-10.200000000000001,0.8634411874924084,0.13655881250759166
LAX,WDHL,14,"(33.94417072663332, -118.40248449470265)","(34.170724086766214, -118.56984874031274)",36.25,78,4.916666666666667,5.074394218049839,2.0297576872199357,15,65.07439421804983,32.416666666666664,48,-8.128272755138317,-10.200000000000001,0.8881246942328267,0.11187530576717333
LAX,BVH,7,"(33.94417072663332, -118.40248449470265)","(34.05600535966704, -118.38519738900945)",27.533333333333335,45,9.666666666666666,4.187495124646674,1.6749980498586696,10,29.687495124646674,32.166666666666664,29,-4.577082845798001,-5.95,0.7978510548740444,0.2021489451259556
LAX,DTLA,9,"(33.94417072663332, -118.40248449470265)","(34.02800550155788, -118.29114494095845)",25.4,50,9.316666666666666,4.303649209852429,1.7214596839409717,10,34.30364920985243,31.816666666666666,35,-5.021198254318577,-6.75,0.8492590862129498,0.15074091378705032
LAX,LGB,17,"(33.94417072663332, -118.40248449470265)","(33.78505602543659, -118.08836188950035)",32.8,62,14.366666666666667,10.496533866286287,4.1986135465145145,15,61.496533866286285,41.86666666666667,34,-8.242986719961962,-7.9,0.415084150002292,0.584915849997708
LAX,ANH,10,"(33.94417072663332, -118.40248449470265)","(33.78434487803202, -117.92867670929161)",41.68333333333333,77,10.166666666666666,5.00090952501444,2.000363810005776,15,92.00090952501444,37.666666666666664,52,-11.083424285834777,-10.3,0.3135823437305079,0.686417656269492
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.762070055799896, -118.16387650038139)",32.016666666666666,62,15.383333333333333,9.470357744739973,3.788143097895989,15,60.47035774473997,42.88333333333333,34,-8.191202441140664,-7.9,0.4277095150864624,0.5722904849135376
LAX,DTLA,11,"(33.94417072663332, -118.40248449470265)","(34.02062670224896, -118.20748516301026)",31.233333333333334,50,13.35,9.41056526184411,3.7642261047376437,10,39.41056526184411,35.85,35,-5.733556526184412,-6.75,0.7342792525902042,0.2657207474097957
LAX,LGB,7,"(33.94417072663332, -118.40248449470265)","(33.78087056946255, -118.16338685549198)",29.466666666666665,62,9.05,6.302275136779059,2.5209100547116234,15,57.30227513677906,36.55,34,-7.557727513677906,-7.9,0.5847424312029416,0.41525756879705833
LAX,HWD,15,"(33.94417072663332, -118.40248449470265)","(34.08487844793198, -118.33019939880103)",36.53333333333333,57,3.3333333333333335,1.2564178589244306,0.5025671435697723,10,34.25641785892443,25.833333333333332,45,-4.71730845255911,-7.95,0.9620461526627089,0.037953847337291104
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.860113267742534, -118.16046114044079)",24.183333333333334,62,12.483333333333333,7.715327484827218,3.086130993930887,15,58.71532748482722,39.983333333333334,34,-7.870699415149389,-7.9,0.5073246221896562,0.4926753778103439
LAX,ANH,16,"(33.94417072663332, -118.40248449470265)","(33.78348835733607, -117.87561707757958)",42.43333333333333,77,11.6,7.962914100857504,3.1851656403430018,15,94.9629141008575,39.1,52,-11.451291410085751,-10.3,0.24025328078299626,0.7597467192170038
LAX,PSD,6,"(33.94417072663332, -118.40248449470265)","(34.11241596577428, -118.5459142914984)",42.45,57,50.15,4.2483591100123705,1.699343644004948,10,43.24835911001237,72.65,47,-7.957335911001238,-8.05,0.5231494599592968,0.4768505400407032
LAX,UVS,11,"(33.94417072663332, -118.40248449470265)","(34.13373583130746, -118.37614437056354)",38.28333333333333,57,10.983333333333333,3.1204378011308602,1.2481751204523441,10,45.12043780113086,33.483333333333334,45,-6.186210446779754,-7.95,0.8536836399774479,0.1463163600225522
LAX,HWD,13,"(33.94417072663332, -118.40248449470265)","(34.06422544050352, -118.32663626188474)",31.966666666666665,57,8.15,4.742987721203365,1.8971950884813458,10,37.74298772120336,30.65,45,-5.306798772120336,-7.95,0.933590713349172,0.06640928665082803
LAX,DTLA,14,"(33.94417072663332, -118.40248449470265)","(34.015119408813185, -118.21119875738516)",29.466666666666665,50,11.583333333333334,9.37902061316845,3.7516082452673802,10,39.37902061316845,34.083333333333336,35,-5.642068727983512,-6.75,0.7517432354665528,0.24825676453344733
LAX,WDHL,9,"(33.94417072663332, -118.40248449470265)","(34.199274069863584, -118.64001940620416)",45.88333333333333,78,10.766666666666667,6.956093723464223,2.782437489385689,15,66.95609372346422,38.266666666666666,48,-8.608942705679755,-10.200000000000001,0.8307648049738647,0.16923519502613524
LAX,BVH,6,"(33.94417072663332, -118.40248449470265)","(34.06442855050994, -118.41871383078905)",26.066666666666666,45,1.2333333333333334,1.1129231432665363,0.4451692573066145,10,26.612923143266535,23.733333333333334,29,-3.8479589809933206,-5.95,0.8911013968289923,0.10889860317100779
LAX,ANH,7,"(33.94417072663332, -118.40248449470265)","(33.76595851527934, -117.90366845319943)",38.56666666666667,77,14.45,8.269078813514048,3.307631525405619,15,95.26907881351404,41.95,52,-11.624407881351404,-10.3,0.2100858716758718,0.7899141283241281
LAX,HWD,3,"(33.94417072663332, -118.40248449470265)","(34.05811056861238, -118.32839260760494)",33.53333333333333,57,11.45,5.798115123394981,2.319246049357992,10,38.79811512339498,33.95,45,-5.577311512339499,-7.95,0.9147208144367804,0.0852791855632196
LAX,HWD,13,"(33.94417072663332, -118.40248449470265)","(34.14666700832777, -118.36496655040273)",37.18333333333333,57,13.2,10.898077911745489,4.359231164698196,10,43.89807791174549,35.7,45,-6.174807791174549,-7.95,0.8551021852797684,0.1448978147202316
LAX,UVS,6,"(33.94417072663332, -118.40248449470265)","(34.17460374038819, -118.38039282818397)",38.483333333333334,57,10.95,7.208664553033508,2.8834658212134032,10,49.20866455303351,33.45,45,-6.593366455303351,-7.95,0.7952120157351339,0.20478798426486605
LAX,ANH,10,"(33.94417072663332, -118.40248449470265)","(33.7938423215321, -117.85414237602363)",44.65,77,13.333333333333334,9.848820644928011,3.9395282579712045,15,96.84882064492801,40.833333333333336,52,-11.726548731159468,-10.3,0.19363700154327312,0.8063629984567269
LAX,PSD,10,"(33.94417072663332, -118.40248449470265)","(34.048404099426094, -118.51363125514422)",31.8,57,20.8,8.653754428319306,3.4615017713277227,10,47.6537544283193,43.3,47,-6.930375442831931,-8.05,0.7539190690180648,0.2460809309819352
LAX,HWD,14,"(33.94417072663332, -118.40248449470265)","(34.148791510883896, -118.30112364725333)",43.166666666666664,57,22.2,10.518883321193247,4.207553328477299,10,43.51888332119324,44.7,45,-6.586888332119325,-7.95,0.7962649598725199,0.20373504012748012
LAX,HWD,12,"(33.94417072663332, -118.40248449470265)","(34.09428936533813, -118.3755081046572)",40.8,57,13.316666666666666,6.9312314035474625,2.772492561418985,10,39.931231403547464,35.81666666666666,45,-5.78395647368808,-7.95,0.897158495184395,0.10284150481560497
LAX,PSD,12,"(33.94417072663332, -118.40248449470265)","(34.12816226199359, -118.57215797979603)",50.35,57,35.75,7.564932397762686,3.0259729591050744,10,46.56493239776269,58.25,47,-7.568993239776269,-8.05,0.6179855783372483,0.38201442166275174
LAX,UVS,10,"(33.94417072663332, -118.40248449470265)","(34.16851066378191, -118.38116010948461)",37.53333333333333,57,11.15,6.386561722859697,2.554624689143879,10,48.386561722859696,33.65,45,-6.52115617228597,-7.95,0.8067211068097887,0.19327889319021133
LAX,PSD,5,"(33.94417072663332, -118.40248449470265)","(34.145212592412165, -118.60282895587547)",43.38333333333333,57,37.233333333333334,12.364658722789512,4.945863489115805,10,51.364658722789514,59.733333333333334,47,-8.123132538945619,-8.05,0.481725009652486,0.518274990347514
LAX,HWD,10,"(33.94417072663332, -118.40248449470265)","(34.08208761178553, -118.34329658059615)",35.333333333333336,57,7.183333333333334,2.8388266244762668,1.1355306497905067,10,35.83882662447627,29.683333333333334,45,-5.068049329114293,-7.95,0.946946947719913,0.053053052280087123
LAX,BVH,13,"(33.94417072663332, -118.40248449470265)","(34.048471900479555, -118.4239336950934)",23.183333333333334,45,5.65,3.6118639593811186,1.4447455837524474,10,29.111863959381118,28.15,29,-4.318686395938112,-5.95,0.8363495099070377,0.16365049009296215
LAX,HWD,6,"(33.94417072663332, -118.40248449470265)","(34.043359750720384, -118.37959250458206)",22.266666666666666,57,23.15,11.217926220410124,4.4871704881640495,10,44.21792622041012,45.65,45,-6.704292622041013,-7.95,0.7765559033276421,0.22344409667235787
LAX,HWD,9,"(33.94417072663332, -118.40248449470265)","(34.05049027568636, -118.26841593269793)",26.05,57,20.966666666666665,11.032769197789987,4.413107679115995,10,44.03276919778999,43.46666666666667,45,-6.576610253112332,-7.95,0.7979272661376982,0.2020727338623018
LAX,BVH,11,"(33.94417072663332, -118.40248449470265)","(34.016175862759304, -118.40103698644528)",17.666666666666668,45,18.0,8.827571453612046,3.5310285814448186,10,34.327571453612045,40.5,29,-5.457757145361205,-5.95,0.6206346490665182,0.3793653509334818
LAX,PSD,14,"(33.94417072663332, -118.40248449470265)","(34.12698196289161, -118.51088793836378)",39.15,57,36.18333333333333,8.797794368208448,3.5191177472833792,10,47.79779436820845,58.68333333333333,47,-7.713946103487512,-8.05,0.5832316499024244,0.4167683500975756
LAX,PSD,16,"(33.94417072663332, -118.40248449470265)","(34.12487734337832, -118.48998566746702)",28.766666666666666,57,36.45,10.760330436512325,4.30413217460493,10,49.76033043651233,58.95,47,-7.923533043651233,-8.05,0.53157466681915,0.46842533318084995
LAX,DTLA,13,"(33.94417072663332, -118.40248449470265)","(34.079111564856504, -118.24071742830269)",36.15,50,14.983333333333333,7.276921284145073,2.9107685136580295,10,37.276921284145075,37.483333333333334,35,-5.601858795081174,-6.75,0.7591712366798894,0.2408287633201107
LAX,UVS,9,"(33.94417072663332, -118.40248449470265)","(34.12675964249901, -118.39927667544804)",40.166666666666664,57,21.433333333333334,6.640361497983777,2.656144599193511,10,48.640361497983776,43.93333333333334,45,-7.060702816465044,-7.95,0.7087451146293454,0.2912548853706545
LAX,DTLA,8,"(33.94417072663332, -118.40248449470265)","(34.09439281771656, -118.26345140187729)",35.766666666666666,50,15.083333333333334,8.851900416101811,3.5407601664407244,10,38.85190041610181,37.583333333333336,35,-5.764356708276848,-6.75,0.7282265325261515,0.27177346747384845
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(34.09877753928007, -118.28213199803578)",38.61666666666667,50,17.933333333333334,9.824777901334837,3.929911160533935,10,39.82477790133484,40.43333333333334,35,-6.004144456800152,-6.75,0.6782749729747393,0.3217250270252608
LAX,LGB,14,"(33.94417072663332, -118.40248449470265)","(33.78192505410071, -118.20039636719737)",23.216666666666665,62,11.1,9.194686356772777,3.6778745427091106,15,60.19468635677278,38.6,34,-7.9494686356772775,-7.9,0.4876353624838617,0.5123646375161384
LAX,UVS,7,"(33.94417072663332, -118.40248449470265)","(34.11691139840347, -118.3116689986825)",40.266666666666666,57,16.75,7.246006641857054,2.898402656742822,10,49.24600664185705,39.25,45,-6.887100664185706,-7.95,0.7432442221658595,0.25675577783414044
LAX,BVH,13,"(33.94417072663332, -118.40248449470265)","(34.028423937765425, -118.37478112257888)",21.766666666666666,45,19.066666666666666,8.430347521835044,3.3721390087340173,10,33.930347521835046,41.56666666666666,29,-5.471368085516838,-5.95,0.617424769298132,0.38257523070186805
LAX,ANH,11,"(33.94417072663332, -118.40248449470265)","(33.82901684309077, -117.8699301190288)",42.35,77,12.7,7.624627902318014,3.0498511609272057,15,94.62462790231801,40.2,52,-11.472462790231802,-10.3,0.23641011189564656,0.7635898881043535
LAX,HWD,11,"(33.94417072663332, -118.40248449470265)","(34.09748410266534, -118.30227603390927)",37.88333333333333,57,8.9,3.714852165865834,1.4859408663463336,10,36.714852165865835,31.4,45,-5.241485216586584,-7.95,0.9375272160875083,0.06247278391249166
LAX,HWD,8,"(33.94417072663332, -118.40248449470265)","(34.083584180339166, -118.31964990654106)",37.4,57,4.716666666666667,1.779561932580106,0.7118247730320424,10,34.77956193258011,27.21666666666667,45,-4.838789526591345,-7.95,0.9573528048582284,0.0426471951417716
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.793710004112526, -117.92224732619421)",43.05,77,7.066666666666666,3.2231852233215754,1.28927408932863,15,90.22318522332158,34.56666666666666,52,-10.750651855665492,-10.3,0.3892057927080295,0.6107942072919705
LAX,HWD,15,"(33.94417072663332, -118.40248449470265)","(34.11017433112018, -118.35909775996905)",43.38333333333333,57,14.65,5.560308067815566,2.2241232271262263,10,38.56030806781557,37.15,45,-5.713530806781558,-7.95,0.90347698796404,0.09652301203596003
LAX,BVH,8,"(33.94417072663332, -118.40248449470265)","(34.12429178419197, -118.42185450318445)",34.416666666666664,45,19.15,10.04072837533743,4.016291350134972,10,35.54072837533743,41.65,29,-5.636572837533743,-5.95,0.5777215714295605,0.4222784285704395
LAX,LGB,10,"(33.94417072663332, -118.40248449470265)","(33.823003710773996, -118.21795354806115)",20.0,62,8.733333333333333,9.67388227014233,3.8695529080569324,15,60.67388227014233,36.233333333333334,34,-7.8790548936809,-7.9,0.5052360851597282,0.4947639148402717
LAX,LGB,7,"(33.94417072663332, -118.40248449470265)","(33.85613614109691, -118.11831789694695)",28.8,62,15.483333333333333,8.377503533026378,3.351001413210551,15,59.37750353302638,42.983333333333334,34,-8.086917019969306,-7.9,0.4534063234619935,0.5465936765380065
LAX,BVH,9,"(33.94417072663332, -118.40248449470265)","(34.05852326316208, -118.42195599486998)",24.116666666666667,45,4.333333333333333,2.0607791537705507,0.8243116615082203,10,27.56077915377055,26.833333333333332,29,-4.097744582043722,-5.95,0.8643916974772596,0.13560830252274042
LAX,DTLA,17,"(33.94417072663332, -118.40248449470265)","(34.031203694247004, -118.2572816573507)",24.516666666666666,50,7.05,2.5029787095496436,1.0011914838198575,10,32.502978709549645,29.55,35,-4.727797870954965,-6.75,0.8831085220440603,0.1168914779559396
LAX,HWD,14,"(33.94417072663332, -118.40248449470265)","(34.10114287574037, -118.2650618573644)",37.45,57,19.366666666666667,9.061301684114154,3.6245206736456614,10,42.061301684114156,41.86666666666667,45,-6.299463501744748,-7.95,0.8389635465122445,0.16103645348775547
LAX,PSD,7,"(33.94417072663332, -118.40248449470265)","(34.088583807033935, -118.55562917470192)",38.25,57,5.1,0.721211011359662,0.2884844045438648,10,39.721211011359664,27.6,47,-5.352121101135967,-8.05,0.9369013665346273,0.0630986334653728
LAX,ANH,13,"(33.94417072663332, -118.40248449470265)","(33.814204557690076, -117.93711835848983)",40.88333333333333,77,9.3,2.631530454445153,1.0526121817780614,15,89.63153045444515,36.8,52,-10.803153045444516,-10.3,0.3767999780229884,0.6232000219770116
LAX,HWD,8,"(33.94417072663332, -118.40248449470265)","(34.07212797720631, -118.2915628907821)",35.11666666666667,57,12.333333333333334,6.133123582057633,2.453249432823053,10,39.133123582057635,34.833333333333336,45,-5.65497902487243,-7.95,0.9084638379564498,0.09153616204355018
LAX,BVH,12,"(33.94417072663332, -118.40248449470265)","(34.01693341489768, -118.41313201294854)",17.6,45,15.55,8.573569580844481,3.4294278323377925,10,34.07356958084448,38.05,29,-5.309856958084447,-5.95,0.6547857947109764,0.3452142052890236
LAX,PSD,14,"(33.94417072663332, -118.40248449470265)","(34.08240509203893, -118.49311405517275)",31.683333333333334,57,33.61666666666667,8.304548926149746,3.321819570459898,10,47.30454892614975,56.11666666666667,47,-7.536288225948308,-8.05,0.625676197053036,0.37432380294696405
LAX,HWD,8,"(33.94417072663332, -118.40248449470265)","(34.10060479576005, -118.28637397926546)",38.61666666666667,57,13.566666666666666,6.055908872395269,2.4223635489581077,10,39.05590887239527,36.06666666666666,45,-5.708924220572861,-7.95,0.9038779654094837,0.09612203459051627
LAX,LGB,14,"(33.94417072663332, -118.40248449470265)","(33.798721985666255, -118.09113202064873)",30.466666666666665,62,12.8,9.140509109694046,3.6562036438776184,15,60.140509109694044,40.3,34,-8.029050910969405,-7.9,0.4677819734720972,0.5322180265279027
LAX,HWD,10,"(33.94417072663332, -118.40248449470265)","(34.1169523904211, -118.26519222542069)",35.6,57,20.466666666666665,9.899626403519799,3.9598505614079196,10,42.8996264035198,42.96666666666667,45,-6.438295973685313,-7.95,0.8193136061684315,0.1806863938315685
LAX,PSD,11,"(33.94417072663332, -118.40248449470265)","(34.03495376871367, -118.53329169678032)",27.133333333333333,57,21.233333333333334,9.485482553527016,3.794193021410806,10,48.485482553527014,43.733333333333334,47,-7.035214922019369,-8.05,0.7339555519267354,0.2660444480732646
LAX,HWD,15,"(33.94417072663332, -118.40248449470265)","(34.135832905095924, -118.26272737106137)",39.06666666666667,57,21.733333333333334,11.96828514959309,4.787314059837236,10,44.968285149593086,44.233333333333334,45,-6.708495181625976,-7.95,0.7758258410657546,0.2241741589342454
LAX,WDHL,17,"(33.94417072663332, -118.40248449470265)","(34.18278128746678, -118.57587511014191)",36.96666666666667,78,8.316666666666666,4.669877610673899,1.8679510442695595,15,64.6698776106739,35.81666666666666,48,-8.257821094400724,-10.200000000000001,0.8745913238948684,0.12540867610513168
LAX,UVS,16,"(33.94417072663332, -118.40248449470265)","(34.100067208183546, -118.40748230188824)",35.13333333333333,57,23.85,10.001653456896314,4.000661382758525,10,52.001653456896314,46.35,45,-7.5176653456896325,-7.95,0.6064310243041527,0.39356897569584726
LAX,ANH,5,"(33.94417072663332, -118.40248449470265)","(33.782079258075385, -117.91103399719856)",40.15,77,9.766666666666667,5.316952771765395,2.126781108706158,15,92.3169527717654,37.266666666666666,52,-11.095028610509873,-10.3,0.31108995038589904,0.688910049614101
LAX,WDHL,12,"(33.94417072663332, -118.40248449470265)","(34.16038154966471, -118.659375386656)",47.0,78,12.416666666666666,7.964408925118089,3.1857635700472358,15,67.9644089251181,39.916666666666664,48,-8.792274225845143,-10.200000000000001,0.8034069906950353,0.19659300930496473
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.87302422141918, -118.18932531346648)",24.633333333333333,62,14.3,11.249326655523003,4.499730662209201,15,62.24932665552301,41.8,34,-8.314932665552302,-7.9,0.39772995235027697,0.602270047649723
LAX,UVS,10,"(33.94417072663332, -118.40248449470265)","(34.10434776739067, -118.30910285671976)",37.5,57,14.283333333333333,8.82990555731204,3.531962222924816,10,50.82990555731204,36.78333333333333,45,-6.92215722239787,-7.95,0.7364974595833533,0.2635025404166466
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(33.99657293918631, -118.2312361466035)",29.416666666666668,50,14.333333333333334,9.541703959548993,3.8166815838195975,10,39.541703959549,36.833333333333336,35,-5.795837062621567,-6.75,0.7219516072265477,0.2780483927734524
LAX,UVS,14,"(33.94417072663332, -118.40248449470265)","(34.12851672457007, -118.42307698313724)",32.95,57,21.333333333333332,9.887407071924994,3.954962828769997,10,51.887407071925,43.83333333333333,45,-7.380407373859167,-7.95,0.6386691704441887,0.36133082955581125
LAX,HWD,9,"(33.94417072663332, -118.40248449470265)","(34.095732913184, -118.28068904347866)",36.93333333333333,57,12.8,6.7107610380061145,2.684304415202446,10,39.71076103800611,35.3,45,-5.736076103800611,-7.95,0.9014929316271884,0.09850706837281167
LAX,PSD,8,"(33.94417072663332, -118.40248449470265)","(34.065369262128044, -118.51272260369356)",32.15,57,25.483333333333334,6.697777506749932,2.679111002699973,10,45.69777750674993,47.983333333333334,47,-6.96894441734166,-8.05,0.7466936905745888,0.2533063094254112
LAX,UVS,7,"(33.94417072663332, -118.40248449470265)","(34.195187910685604, -118.38837025821284)",42.0,57,14.816666666666666,10.878381036815014,4.351352414726006,10,52.878381036815014,37.31666666666666,45,-7.153671437014834,-7.95,0.6891885778814921,0.3108114221185079
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.818543709371966, -118.12836736793886)",27.75,62,6.033333333333333,3.314510132847966,1.3258040531391864,15,54.314510132847964,33.53333333333333,34,-7.108117679951463,-7.9,0.6882353582310275,0.3117646417689724
LAX,UVS,13,"(33.94417072663332, -118.40248449470265)","(34.128921195796984, -118.29306814933932)",41.516666666666666,57,20.8,9.039839569246112,3.6159358276984452,10,51.03983956924611,43.3,45,-7.268983956924612,-7.95,0.663965429951534,0.33603457004846593
LAX,BVH,11,"(33.94417072663332, -118.40248449470265)","(34.034379963675015, -118.40975239776026)",19.883333333333333,45,10.116666666666667,5.569120423991071,2.2276481695964288,10,31.069120423991073,32.61666666666667,29,-4.737745375732441,-5.95,0.7706976356957607,0.22930236430423934
LAX,PSD,6,"(33.94417072663332, -118.40248449470265)","(34.0696011256413, -118.61166244758708)",54.13333333333333,57,33.95,9.31113844558592,3.7244553782343677,10,48.31113844558592,56.45,47,-7.653613844558592,-8.05,0.597819086299316,0.402180913700684
LAX,BVH,8,"(33.94417072663332, -118.40248449470265)","(34.09354228763836, -118.45835947137093)",27.016666666666666,45,15.866666666666667,8.167385876244753,3.266954350497901,10,33.66738587624475,38.36666666666667,29,-5.285071920957808,-5.95,0.660366542647869,0.33963345735213096
LAX,BVH,15,"(33.94417072663332, -118.40248449470265)","(34.09133889036059, -118.40373654146377)",33.78333333333333,45,9.283333333333333,4.391784344539856,1.756713737815942,10,29.891784344539857,31.78333333333333,29,-4.578345101120653,-5.95,0.7976473957995615,0.20235260420043857
LAX,BVH,12,"(33.94417072663332, -118.40248449470265)","(34.10203406713945, -118.42964576422534)",34.25,45,10.55,6.629480102169634,2.6517920408678535,10,32.12948010216964,33.05,29,-4.865448010216964,-5.95,0.7473544381953502,0.2526455618046499
LAX,WDHL,21,"(33.94417072663332, -118.40248449470265)","(34.184536038875585, -118.60543387857291)",40.36666666666667,78,4.216666666666667,2.321964442780799,0.9287857771123196,15,62.321964442780796,31.71666666666667,48,-7.818029777611414,-10.200000000000001,0.9154420699053222,0.08455793009467787
LAX,WDHL,7,"(33.94417072663332, -118.40248449470265)","(34.222342826308285, -118.56953214781768)",43.31666666666667,78,13.266666666666667,10.211613954468586,4.084645581787434,15,70.21161395446859,40.766666666666666,48,-9.059494728780193,-10.200000000000001,0.7577723953291566,0.24222760467084342
LAX,WDHL,5,"(33.94417072663332, -118.40248449470265)","(34.214704566099975, -118.64708422559266)",47.266666666666666,78,13.2,9.612145037524044,3.8448580150096174,15,69.61214503752404,40.7,48,-8.996214503752405,-10.200000000000001,0.7691975175992817,0.2308024824007183
LAX,UVS,7,"(33.94417072663332, -118.40248449470265)","(34.17352520960793, -118.31182206810507)",40.483333333333334,57,15.2,8.66152270747065,3.4646090829882605,10,50.66152270747065,37.7,45,-6.951152270747066,-7.95,0.7308319681426411,0.26916803185735894
LAX,BVH,17,"(33.94417072663332, -118.40248449470265)","(34.06228018656383, -118.40455694661875)",27.5,45,3.8833333333333333,1.242988621280952,0.49719544851238084,10,26.74298862128095,26.383333333333333,29,-3.9934655287947622,-5.95,0.876157413074622,0.12384258692537803
LAX,HWD,3,"(33.94417072663332, -118.40248449470265)","(34.08717412400453, -118.32888836384268)",37.21666666666667,57,2.283333333333333,0.8218769296341906,0.32875077185367624,10,33.82187692963419,24.78333333333333,45,-4.621354359630086,-7.95,0.9653985569418169,0.03460144305818316
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.85560240643106, -118.21944818083841)",23.033333333333335,62,12.75,11.950496941368936,4.780198776547574,15,62.95049694136894,40.25,34,-8.307549694136895,-7.9,0.3994998038044382,0.6005001961955617
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(34.012078573693294, -118.26239148970863)",22.4,50,11.733333333333333,5.394087247017083,2.1576348988068332,10,35.39408724701708,34.233333333333334,35,-5.251075391368375,-6.75,0.8174140306070545,0.1825859693929455
LAX,HWD,5,"(33.94417072663332, -118.40248449470265)","(34.11513326910642, -118.38988655355139)",44.416666666666664,57,19.65,9.840513307041768,3.936205322816707,10,42.84051330704177,42.15,45,-6.391551330704177,-7.95,0.8261306344119322,0.1738693655880679
LAX,PSD,7,"(33.94417072663332, -118.40248449470265)","(34.038321893567975, -118.53689052108236)",28.566666666666666,57,14.516666666666667,8.796884711051268,3.5187538844205073,10,47.79688471105127,37.016666666666666,47,-6.630521804438461,-8.05,0.805256600901079,0.19474339909892105
LAX,BVH,8,"(33.94417072663332, -118.40248449470265)","(34.118736897278374, -118.37263990633797)",41.95,45,21.6,10.555800114073934,4.222320045629574,10,36.05580011407393,44.1,29,-5.810580011407394,-5.95,0.5347986475852782,0.4652013524147219
LAX,HWD,10,"(33.94417072663332, -118.40248449470265)","(34.06131326754444, -118.34406947660841)",29.183333333333334,57,12.116666666666667,5.771615341644333,2.308646136657733,10,38.771615341644335,34.61666666666667,45,-5.6079948674977675,-7.95,0.9122966514600093,0.08770334853999079
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(34.057756423893004, -118.31674126411936)",29.8,50,15.383333333333333,7.531721833480462,3.0126887333921846,10,37.53172183348046,37.88333333333333,35,-5.647338850014713,-6.75,0.7507583928041037,0.2492416071958963
LAX,UVS,8,"(33.94417072663332, -118.40248449470265)","(34.158513625064145, -118.30955834153562)",42.86666666666667,57,14.533333333333333,7.386713114896658,2.954685245958663,10,49.38671311489666,37.03333333333333,45,-6.790337978156333,-7.95,0.7612712970261823,0.23872870297381765
LAX,DTLA,13,"(33.94417072663332, -118.40248449470265)","(34.06441784104798, -118.33446801508173)",30.583333333333332,50,18.816666666666666,10.314037082179834,4.125614832871934,10,40.31403708217984,41.31666666666666,35,-6.097237041551317,-6.75,0.6576328186631977,0.3423671813368023
LAX,UVS,13,"(33.94417072663332, -118.40248449470265)","(34.11045304857552, -118.32491533247773)",38.25,57,14.15,6.4782784901603785,2.5913113960641514,10,48.47827849016038,36.65,45,-6.680327849016038,-7.95,0.7806866204014359,0.21931337959856403
